0,1,2,3,4,5,6,7,8,9,10
-1.0,0.975,0.0,1.0,1.0,1.0,1.0,1.0,0.9995423340961098,0.9997346072186837,-1.0
-1.0,0.5555555555555556,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988432620011567,-1.0
-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986218302094818,-1.0
-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9979148048853143,-1.0
-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.993993993993994,1.0,0.9998058063889698,-1.0
-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.9984126984126984,0.9979508196721312,1.0,-1.0
-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984744469870328,-1.0
-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990680335507922,0.9979215380618343,-1.0
-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996036464526358,-1.0
-1.0,-1.0,0.0,1.0,1.0,1.0,0.977859778597786,1.0,1.0,1.0,-1.0
-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9989361702127659,1.0,-1.0
-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
-1.0,-1.0,0.0,1.0,0.8961538461538462,1.0,1.0,1.0,1.0,1.0,-1.0
-1.0,-1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
-1.0,-1.0,0.0,1.0,0.990909090909091,1.0,1.0,1.0,1.0,0.9997439836149513,-1.0
-1.0,-1.0,0.0,1.0,0.9874213836477987,1.0,1.0,1.0,0.9993108201240524,0.9994093325457767,-1.0
-1.0,-1.0,1.0,0.9859154929577465,0.9861111111111112,0.996551724137931,1.0,1.0,1.0,1.0,-1.0
-1.0,-1.0,1.0,1.0,0.989010989010989,1.0,1.0,1.0,1.0,1.0,-1.0
-1.0,-1.0,0.9759036144578314,1.0,0.0,0.9885807504078303,1.0,1.0,1.0,1.0,-1.0
-1.0,-1.0,1.0,1.0,0.9895833333333334,0.9377777777777778,1.0,1.0,0.9978370583994232,0.9941299790356394,-1.0
-1.0,-1.0,1.0,1.0,0.9818181818181818,0.0,1.0,1.0,0.9668949771689498,1.0,-1.0
-1.0,-1.0,0.0,0.9848484848484849,0.9894179894179894,0.957983193277311,1.0,1.0,0.9880656389855793,0.9997047534691468,-1.0
-1.0,-1.0,0.0,1.0,0.9915966386554622,0.9487750556792873,1.0,1.0,0.9988290398126464,1.0,-1.0
-1.0,-1.0,0.0,1.0,0.992831541218638,0.99079754601227,1.0,1.0,1.0,0.9956815114709852,-1.0
-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989088925259137,-1.0
-1.0,-1.0,0.9807692307692307,0.9915254237288136,1.0,0.9938271604938271,1.0,1.0,1.0,0.9997371879106439,-1.0
-1.0,-1.0,0.0,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,0.9996982498491249,-1.0
-1.0,-1.0,0.0,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,0.0,-1.0
-1.0,-1.0,1.0,0.9629629629629629,0.9923076923076923,1.0,1.0,0.9987623762376238,0.0,0.9990097784379255,-1.0
-1.0,-1.0,0.9649122807017544,0.0,1.0,1.0,1.0,0.9964444444444445,0.9985869053226566,0.927049476345251,-1.0
-1.0,-1.0,-1.0,0.0,1.0,1.0,0.9972602739726028,0.0,0.9769026883756153,0.9844357976653697,-1.0
-1.0,-1.0,-1.0,0.9818181818181818,1.0,0.9038461538461539,0.9975579975579976,0.8387458006718925,0.9895740905057675,0.925524222704266,-1.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,0.9966666666666667,0.9975049900199601,0.9983922829581994,0.9917184265010351,-1.0
-1.0,-1.0,-1.0,0.0,1.0,1.0,0.9971751412429378,1.0,1.0,0.9972839506172839,-1.0
-1.0,-1.0,-1.0,0.9772727272727273,1.0,0.9038461538461539,1.0,0.989501312335958,1.0,1.0,-1.0
-1.0,-1.0,-1.0,1.0,1.0,0.89272030651341,0.9932735426008968,0.996031746031746,0.9863147605083089,0.9994155464640561,-1.0
-1.0,-1.0,-1.0,1.0,1.0,0.9958333333333333,0.9977011494252873,0.9926524614254225,1.0,0.9939885782987676,-1.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,0.940563086548488,0.9968152866242038,0.9995709995709996,0.9976201808662541,-1.0
-1.0,-1.0,-1.0,0.9781021897810219,1.0,0.0,1.0,0.9970193740685543,0.9945848375451264,0.998377611032245,-1.0
-1.0,-1.0,-1.0,0.0,1.0,0.9775280898876404,0.9906542056074766,1.0,0.9952076677316294,0.992019507869652,-1.0
-1.0,-1.0,-1.0,0.9714285714285714,0.9694656488549618,0.9970674486803519,1.0,0.9913725490196078,0.9984177215189873,0.9664014146772767,-1.0
-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.9974874371859297,1.0,1.0,1.0,-1.0
-1.0,-1.0,-1.0,0.96875,-1.0,0.0,0.9562764456981664,1.0,0.998314606741573,1.0,-1.0
-1.0,-1.0,-1.0,1.0,-1.0,0.9770992366412213,0.9988452655889145,1.0,0.9969348659003832,1.0,-1.0
-1.0,-1.0,-1.0,1.0,-1.0,0.9931972789115646,1.0,0.0,0.9953488372093023,0.8918200797115202,-1.0
-1.0,-1.0,-1.0,0.9722222222222222,-1.0,1.0,1.0,0.9957716701902748,0.9984866828087167,1.0,-1.0
-1.0,-1.0,-1.0,0.96875,-1.0,0.917910447761194,0.9494470774091627,1.0,0.9601226993865031,1.0,-1.0
-1.0,-1.0,-1.0,0.9764705882352941,-1.0,0.9968304278922345,0.9447983014861996,0.963808025177026,0.9945975148568341,0.990884837705647,-1.0
-1.0,-1.0,-1.0,0.9883720930232558,-1.0,0.9818731117824774,0.0,0.9784313725490196,0.9899665551839465,1.0,-1.0
-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9384465070835368,0.9953623188405797,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.9672774869109948,0.9969264814359479,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,0.9967373572593801,0.9375,1.0,0.9846968805179518,0.9664014146772767,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,0.9923076923076923,0.963923337091319,1.0,1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.9933333333333333,1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.99,0.9639810426540284,0.9617224880382775,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,0.9956140350877193,0.958656330749354,0.99,0.9978483055406132,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9594594594594594,0.9993924665856622,0.9869858238438299,0.8918200797115202,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9622886866059818,1.0,1.0,0.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,0.9960707269155207,0.9982046678635548,0.0,0.9890745501285347,0.993484555984556,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9969834087481146,0.9883351007423118,1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,0.9830508474576272,1.0,0.9960629921259843,1.0,0.9211140501011358,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.7944444444444444,0.997612551159618,0.9959442332065906,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,0.9836065573770492,0.9681668496158068,0.7962264150943397,0.9994585814834868,0.8449918345127926,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,0.9756944444444444,0.954183266932271,0.8163716814159292,1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,0.9823008849557522,0.980722891566265,0.9855769230769231,0.9985007496251874,0.9997886728655959,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.9438596491228071,0.0,0.9939304461942258,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.9717299578059072,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9939320388349514,1.0,0.981651376146789,0.999316161385913,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7735470941883767,-1.0,0.9973009446693657,0.9432739059967585,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5374376039933444,-1.0,1.0,0.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.997078870496592,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.9945750452079566,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8323699421965318,-1.0,-1.0,0.9939709509454645,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9527744982290437,-1.0,-1.0,0.984399375975039,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9547079856972587,-1.0,-1.0,0.9928924598269468,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9464285714285714,-1.0,-1.0,0.9939888749327113,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9979035639412998,-1.0,-1.0,0.9916208667447518,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9558359621451105,-1.0,-1.0,0.9974011763096704,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.9980614788147327,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9935473717343406,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9985013113525665,-1.0
